City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,description,Rain Inches (last 3 hrs),Snow Inches (last 3 hrs)
498,Finote Selam,ET,2020-05-12 22:00:59,10.7,37.27,67.39,39,13,1.88,few clouds,0,0
499,Prata,BR,2020-05-12 21:58:36,-19.31,-48.92,66.22,76,27,2.55,scattered clouds,0,0
500,Rona De Sus,RO,2020-05-12 22:00:59,47.9,24.05,39.2,86,50,2.24,scattered clouds,0,0
501,Nantucket,US,2020-05-12 22:00:59,41.28,-70.1,55.0,58,1,18.34,clear sky,0,0
502,Neuquen,AR,2020-05-12 22:01:00,-38.95,-68.06,60.8,29,0,6.93,clear sky,0,0
503,Lethem,GY,2020-05-12 22:01:00,3.38,-59.8,84.2,66,23,6.26,few clouds,0,0
504,Gallup,US,2020-05-12 22:01:00,35.53,-108.74,75.2,13,1,21.92,clear sky,0,0
505,Grand-Santi,GF,2020-05-12 21:57:58,4.25,-54.38,75.58,96,100,3.4,moderate rain,0,0
506,Varena,LT,2020-05-12 22:01:00,54.22,24.57,34.0,92,7,5.82,clear sky,0,0
507,Kyren,RU,2020-05-12 22:01:00,51.68,102.14,50.18,64,60,1.63,broken clouds,0,0
508,Tigil,RU,2020-05-12 22:01:00,57.8,158.67,34.09,89,100,3.67,overcast clouds,0,0
509,Deskati,GR,2020-05-12 22:01:01,39.92,21.8,69.8,38,8,1.12,clear sky,0,0
510,Kitakata,JP,2020-05-12 22:01:01,37.65,139.87,61.0,93,20,9.17,few clouds,0,0
511,Kuching,MY,2020-05-12 22:01:01,1.55,110.33,75.2,100,40,2.46,scattered clouds,0,0
512,Yacuiba,BO,2020-05-12 22:01:01,-22.04,-63.68,61.81,72,1,1.19,clear sky,0,0
513,Council Bluffs,US,2020-05-12 22:00:58,41.26,-95.86,62.6,25,90,4.7,overcast clouds,0,0
514,Smithers,CA,2020-05-12 21:59:46,54.78,-127.17,68.0,19,5,5.82,clear sky,0,0
515,Nola,IT,2020-05-12 22:01:01,40.92,14.53,61.0,74,16,0.36,few clouds,0,0
516,Grindavik,IS,2020-05-12 22:01:02,63.84,-22.43,39.2,93,75,16.11,shower rain,0,0
517,Mizan Teferi,ET,2020-05-12 22:01:02,6.98,35.58,62.29,91,30,2.04,light rain,0,0
518,Roma,US,2020-05-12 22:00:05,43.21,-75.46,46.4,33,75,21.92,broken clouds,0,0
519,Bonthe,SL,2020-05-12 22:01:02,7.53,-12.51,81.05,82,100,6.06,overcast clouds,0,0
520,Kisangani,CD,2020-05-12 22:01:02,0.52,25.2,73.17,93,73,1.39,broken clouds,0,0
521,Sioux Lookout,CA,2020-05-12 22:00:48,50.1,-91.92,48.2,23,5,6.93,clear sky,0,0
522,Freeport,US,2020-05-12 21:57:52,40.66,-73.58,60.8,15,1,11.41,clear sky,0,0
523,Byron Bay,AU,2020-05-12 22:01:03,-28.65,153.62,57.0,93,40,5.53,scattered clouds,0,0
524,Belmonte,BR,2020-05-12 22:01:03,-15.86,-38.88,73.4,78,40,2.24,scattered clouds,0,0
525,Chuy,UY,2020-05-12 21:58:16,-33.7,-53.46,55.62,81,13,7.07,few clouds,0,0
526,Kigorobya,UG,2020-05-12 22:01:03,1.62,31.31,68.23,90,100,5.73,light rain,0,0
527,Trelew,AR,2020-05-12 22:01:03,-43.25,-65.31,50.38,65,100,17.02,overcast clouds,0,0
528,Tabas,IR,2020-05-12 21:58:34,33.6,56.92,67.66,37,0,12.24,clear sky,0,0
529,Batticaloa,LK,2020-05-12 22:01:03,7.71,81.69,77.88,89,100,2.06,overcast clouds,0,0
530,Balabac,PH,2020-05-12 22:01:04,7.99,117.06,81.7,81,75,3.22,broken clouds,0,0
531,Kiruna,SE,2020-05-12 22:01:04,67.86,20.23,28.4,58,100,8.05,overcast clouds,0,0
532,Lima,PE,2020-05-12 21:57:38,-12.04,-77.03,71.6,73,9,12.75,clear sky,0,0
533,Nemuro,JP,2020-05-12 22:01:04,43.32,145.57,46.53,91,99,11.56,light rain,0,0
534,Dauphin,CA,2020-05-12 22:01:04,51.15,-100.05,55.4,17,1,13.87,clear sky,0,0
535,Yumen,CN,2020-05-12 21:58:05,40.28,97.2,59.67,30,100,12.35,overcast clouds,0,0
536,Lufilufi,WS,2020-05-12 22:01:05,-13.87,-171.6,80.01,88,73,3.0,light rain,0,0
537,Laguna,US,2020-05-12 22:01:05,38.42,-121.42,70.0,43,75,13.87,broken clouds,0,0
538,Burnie,AU,2020-05-12 21:56:17,-41.07,145.92,48.99,84,0,8.01,clear sky,0,0
539,Port Hedland,AU,2020-05-12 22:01:06,-20.32,118.57,69.8,30,0,11.41,clear sky,0,0
540,Scottsbluff,US,2020-05-12 22:00:27,41.87,-103.67,60.8,51,1,23.04,clear sky,0,0
541,Otjimbingwe,NA,2020-05-12 22:01:06,-22.35,16.13,65.52,34,15,2.33,few clouds,0,0
542,Bandarban,BD,2020-05-12 22:01:06,22.2,92.23,74.88,75,0,2.46,clear sky,0,0
543,Ourossogui,SN,2020-05-12 22:01:07,15.61,-13.32,98.6,27,53,2.24,broken clouds,0,0
544,Bathsheba,BB,2020-05-12 22:01:07,13.22,-59.52,82.4,65,40,21.92,scattered clouds,0,0
545,Kysyl-Syr,RU,2020-05-12 22:01:07,63.9,122.76,29.48,97,100,5.06,overcast clouds,0,0
546,Brokopondo,SR,2020-05-12 22:01:07,4.75,-55.17,78.48,88,100,11.1,moderate rain,0,0
547,Buala,SB,2020-05-12 22:01:07,-8.14,159.59,82.15,80,84,8.61,broken clouds,0,0
548,West Wendover,US,2020-05-12 22:01:07,40.74,-114.07,73.4,16,1,14.99,clear sky,0,0
549,Virginia Beach,US,2020-05-12 21:57:52,36.85,-75.98,64.0,36,40,9.17,scattered clouds,0,0
550,Praia Da Vitoria,PT,2020-05-12 22:01:08,38.73,-27.07,57.2,87,40,22.66,scattered clouds,0,0
551,Leningradskiy,RU,2020-05-12 22:01:08,69.38,178.42,31.93,98,100,8.99,overcast clouds,0,0
552,Nanakuli,US,2020-05-12 22:01:08,21.39,-158.15,84.2,54,40,9.17,scattered clouds,0,0
553,Marsh Harbour,BS,2020-05-12 22:01:08,26.54,-77.06,75.0,69,8,20.94,clear sky,0,0
554,Oussouye,SN,2020-05-12 22:01:08,12.48,-16.55,80.6,88,100,4.7,overcast clouds,0,0
555,Kapiri Mposhi,ZM,2020-05-12 22:01:09,-13.97,28.68,57.7,73,49,3.65,scattered clouds,0,0
556,Hofn,IS,2020-05-12 22:01:09,64.25,-15.21,41.77,77,77,8.3,broken clouds,0,0
557,Nyurba,RU,2020-05-12 22:01:09,63.28,118.33,31.24,92,89,4.94,overcast clouds,0,0
558,Vila,PT,2020-05-12 22:01:09,42.03,-8.16,59.0,87,75,5.82,broken clouds,0,0
559,Ust-Ishim,RU,2020-05-12 22:01:09,57.69,71.17,65.19,57,0,4.14,clear sky,0,0
560,Klaksvik,FO,2020-05-12 22:01:09,62.23,-6.59,32.0,84,100,11.41,overcast clouds,0,0
561,Naryan-Mar,RU,2020-05-12 22:01:10,67.67,53.09,34.27,94,84,11.65,broken clouds,0,0
562,Goure,NE,2020-05-12 22:01:10,13.98,10.27,81.9,13,1,4.7,clear sky,0,0
563,Ust-Omchug,RU,2020-05-12 22:01:10,61.15,149.63,34.05,89,100,3.69,overcast clouds,0,0
